CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA,Location,name_clean,zip_clean,address_raw_ins,address_clean_ins,yelp_id,name,rating,review_count,price,categories,address1,city,state,postal_code,latitude,longitude,url,address_raw_yelp,address_clean_yelp,name_clean_ins,address_clean,name_clean_yelp
50164905,"FOODA, INC.",Manhattan,1515,BROADWAY,10036,2144035379,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75762868,-73.98580348,105.0,3.0,11900.0,1024714.0,1010160036.0,MN17,POINT (-73.985803477709 40.7576286762),,10036,1515 BROADWAY,,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant,4.0,6710,$$,"Bakeries, Breakfast & Brunch, Burgers",1515 Broadway,New York,NY,10036,40.75754728725579,-73.98608001118411,https://www.yelp.com/biz/juniors-restaurant-new-york-9?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1515 Broadway,,FOODA INC,1515 BROADWAY,JUNIOR S RESTAURANT
50150569,Laduree,Manhattan,20,HUDSON YARDS,10001,6466897959,French,3/17/2025,Violations were cited in the following area(s).,20-08,Failure to post or conspicuously post healthy eating information,Not Critical,,,,11/26/2025,Administrative Miscellaneous / Initial Inspection,40.75303757,-74.00028153,104.0,3.0,9900.0,1088961.0,1007027501.0,MN13,POINT (-74.000281528635 40.753037571144),,10001,20 HUDSON YARDS,,OOAFPiztVlStZIUDwcixqA,Miznon - Hudson Yards,4.0,142,$$,"Sandwiches, Mediterranean",20 Hudson Yards,New York,NY,10001,40.75362904650455,-74.00027654458853,https://www.yelp.com/biz/miznon-hudson-yards-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,20 Hudson Yards,,LADUREE,20 HUDSON YARDS,MIZNON HUDSON YARDS
50150569,Laduree,Manhattan,20,HUDSON YARDS,10001,6466897959,French,3/17/2025,Violations were cited in the following area(s).,20-08,Failure to post or conspicuously post healthy eating information,Not Critical,,,,11/26/2025,Administrative Miscellaneous / Initial Inspection,40.75303757,-74.00028153,104.0,3.0,9900.0,1088961.0,1007027501.0,MN13,POINT (-74.000281528635 40.753037571144),,10001,20 HUDSON YARDS,,Et1WaiR1cIK-AeICefFKGQ,Bond ST,4.2,83,,"Sushi Bars, Japanese, Seafood",20 Hudson Yards,New York,NY,10001,40.753410334097104,-74.00105500000001,https://www.yelp.com/biz/bond-st-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,20 Hudson Yards,,LADUREE,20 HUDSON YARDS,BOND ST
41552060,PROSKAUER ROSE,Manhattan,11,TIMES SQUARE,10036,2129695419,American,5/23/2025,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,11.0,A,5/23/2025,11/26/2025,Cycle Inspection / Initial Inspection,40.75689078,-73.9900232,105.0,3.0,11300.0,1087978.0,1010137501.0,MN17,POINT (-73.990023200823 40.756890780426),,10036,11 TIMES SQUARE,,s6NjuiNtX0HU3viSNAm6ug,Bluestone Lane,3.9,196,$$,"Coffee & Tea, Breakfast & Brunch, Gluten-Free",11 Times Square,New York,NY,10036,40.756538,-73.989889,https://www.yelp.com/biz/bluestone-lane-new-york-43?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,11 Times Square,,PROSKAUER ROSE,11 TIMES SQUARE,BLUESTONE LANE
50128456,GORDON RAMSEY FISH & CHIPS,Manhattan,1500,BROADWAY,10036,6465403560,English,10/1/2024,Violations were cited in the following area(s).,09C,"Design, construction, materials used or maintenance of food contact surface improper. Surface not easily cleanable, sanitized and maintained.",Not Critical,12.0,A,10/1/2024,11/26/2025,Cycle Inspection / Initial Inspection,40.75684919,-73.98597329,105.0,4.0,11900.0,1022610.0,1009960001.0,MN17,POINT (-73.985973293277 40.75684918547),,10036,1500 BROADWAY,,0jpfuQhu38nnP4kMMxJeJg,Gordon Ramsay Fish & Chips,4.1,487,$$,"Fish & Chips, Juice Bars & Smoothies, Seafood",1500 Broadway,New York,NY,10036,40.7567926,-73.98567129999999,https://www.yelp.com/biz/gordon-ramsay-fish-and-chips-new-york-4?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1500 Broadway,,GORDON RAMSEY FISH CHIPS,1500 BROADWAY,GORDON RAMSAY FISH CHIPS
50160851,BAGEL PUB,Manhattan,1385,BROADWAY,10018,6468959243,Bagels/Pretzels,2/25/2025,Violations were cited in the following area(s).,02G,Cold TCS food item held above 41 °F; smoked or processed fish held above 38 °F; intact raw eggs held above 45 °F; or reduced oxygen packaged (ROP) TCS foods held above required temperatures except during active necessary preparation.,Critical,10.0,A,2/25/2025,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.75260595,-73.98738904,105.0,3.0,10900.0,1015262.0,1008130055.0,MN17,POINT (-73.987389042871 40.752605951145),,10018,1385 BROADWAY,,MK2ceJ1VNpbIVJOv04BAqw,Masuda Omakase,4.2,10,,"Sushi Bars, Personal Chefs, Kosher",1385 Broadway,New York,NY,10018,40.75273964664135,-73.98757789999999,https://www.yelp.com/biz/masuda-omakase-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1385 Broadway,,BAGEL PUB,1385 BROADWAY,MASUDA OMAKASE
50172117,MAYA TAQUERIA,Manhattan,115,AVENUE A,10009,7325352717,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.72625023,-73.98340012,103.0,2.0,3200.0,1005842.0,1004350035.0,MN22,POINT (-73.983400120763 40.726250225733),,10009,115 AVENUE A,,lfl2npI7E3aaon1hbS1AgA,Maya Taqueria - East Village,4.4,5,,Mexican,115 Avenue A,New York,NY,10009,40.726334,-73.983521,https://www.yelp.com/biz/maya-taqueria-east-village-new-york-8?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,115 Avenue A,,MAYA TAQUERIA,115 AVENUE A,MAYA TAQUERIA EAST VILLAGE
50147080,NAYA,Manhattan,2339,BROADWAY,10024,2125979143,Middle Eastern,8/13/2024,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,24.0,,,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.78756433,-73.9771482,107.0,6.0,17100.0,1033122.0,1012320055.0,MN12,POINT (-73.977148196896 40.7875643265),,10024,2339 BROADWAY,,pmLPrC-TraaZYSd7Hqwnpg,Tasty Burrito,5.0,2,$,"Mexican, Food Trucks",2339 Broadway,New York,NY,10024,40.78794841279144,-73.97716681409487,https://www.yelp.com/biz/tasty-burrito-new-york-4?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,2339 Broadway,,NAYA,2339 BROADWAY,TASTY BURRITO
50168983,JOE & THE JUICE,Manhattan,20,HUDSON YARDS,10001,9174840425,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75303757,-74.00028153,104.0,3.0,9900.0,1088961.0,1007027501.0,MN13,POINT (-74.000281528635 40.753037571144),,10001,20 HUDSON YARDS,,OOAFPiztVlStZIUDwcixqA,Miznon - Hudson Yards,4.0,142,$$,"Sandwiches, Mediterranean",20 Hudson Yards,New York,NY,10001,40.75362904650455,-74.00027654458853,https://www.yelp.com/biz/miznon-hudson-yards-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,20 Hudson Yards,,JOE THE JUICE,20 HUDSON YARDS,MIZNON HUDSON YARDS
50168983,JOE & THE JUICE,Manhattan,20,HUDSON YARDS,10001,9174840425,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75303757,-74.00028153,104.0,3.0,9900.0,1088961.0,1007027501.0,MN13,POINT (-74.000281528635 40.753037571144),,10001,20 HUDSON YARDS,,Et1WaiR1cIK-AeICefFKGQ,Bond ST,4.2,83,,"Sushi Bars, Japanese, Seafood",20 Hudson Yards,New York,NY,10001,40.753410334097104,-74.00105500000001,https://www.yelp.com/biz/bond-st-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,20 Hudson Yards,,JOE THE JUICE,20 HUDSON YARDS,BOND ST
41031137,STARBUCKS,Manhattan,1500,BROADWAY,10036,2122217515,Coffee/Tea,10/6/2023,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,12.0,A,10/6/2023,11/26/2025,Cycle Inspection / Initial Inspection,40.75684919,-73.98597329,105.0,4.0,11900.0,1022610.0,1009960001.0,MN17,POINT (-73.985973293277 40.75684918547),,10036,1500 BROADWAY,,0jpfuQhu38nnP4kMMxJeJg,Gordon Ramsay Fish & Chips,4.1,487,$$,"Fish & Chips, Juice Bars & Smoothies, Seafood",1500 Broadway,New York,NY,10036,40.7567926,-73.98567129999999,https://www.yelp.com/biz/gordon-ramsay-fish-and-chips-new-york-4?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1500 Broadway,,STARBUCKS,1500 BROADWAY,GORDON RAMSAY FISH CHIPS
50164902,"FOODA, INC",Manhattan,1515,BROADWAY,10036,2144035379,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75762868,-73.98580348,105.0,3.0,11900.0,1024714.0,1010160036.0,MN17,POINT (-73.985803477709 40.7576286762),,10036,1515 BROADWAY,,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant,4.0,6710,$$,"Bakeries, Breakfast & Brunch, Burgers",1515 Broadway,New York,NY,10036,40.75754728725579,-73.98608001118411,https://www.yelp.com/biz/juniors-restaurant-new-york-9?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1515 Broadway,,FOODA INC,1515 BROADWAY,JUNIOR S RESTAURANT
50068109,LUKE'S LOBSTER,Manhattan,1407,BROADWAY,10018,9172615791,Seafood,8/21/2025,Violations were cited in the following area(s).,05D,"No hand washing facility in or adjacent to toilet room or within 25 feet of a food preparation, food service or ware washing area. Hand washing facility not accessible, obstructed or used for non-hand washing purposes. No hot and cold running water or water at inadequate pressure. No soap or acceptable hand-drying device.",Critical,10.0,A,8/21/2025,11/26/2025,Cycle Inspection / Initial Inspection,40.7534321,-73.98715067,105.0,3.0,11300.0,1015265.0,1008140015.0,MN17,POINT (-73.98715066791 40.753432097521),,10018,1407 BROADWAY,,3Ch5sg0Pn-oG7a9ENGWc9Q,Sushi & Co,4.6,9,,Sushi Bars,1407 Broadway,New York,NY,10018,40.753086670478126,-73.9874825452521,https://www.yelp.com/biz/sushi-and-co-new-york-6?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1407 Broadway,,LUKE S LOBSTER,1407 BROADWAY,SUSHI CO
50129819,BONDI SUSHI BAR,Manhattan,2052,BROADWAY,10023,6466294187,Japanese,8/2/2023,Violations were cited in the following area(s).,06C,"Food, supplies, or equipment not protected from potential source of contamination during storage, preparation, transportation, display, service or from customer’s refillable, reusable container. Condiments not in single-service containers or dispensed directly by the vendor.",Critical,13.0,A,8/2/2023,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.77748373,-73.98208746,107.0,6.0,15700.0,1029749.0,1011427502.0,MN14,POINT (-73.982087457898 40.777483726131),,10023,2052 BROADWAY,,sFMqY1YNfKf1XGDTeVq94w,Bondi Sushi,3.7,57,,"Sushi Bars, Japanese",2052 Broadway,New York,NY,10023,40.77732,-73.98181,https://www.yelp.com/biz/bondi-sushi-new-york-9?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,2052 Broadway,,BONDI SUSHI BAR,2052 BROADWAY,BONDI SUSHI
40483695,MARQUIS THEATRE,Manhattan,1535,BROADWAY,10036,2123544624,American,5/7/2024,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13.0,A,5/7/2024,11/26/2025,Cycle Inspection / Initial Inspection,40.75825993,-73.98546765,105.0,3.0,11900.0,1024727.0,1010170029.0,MN17,POINT (-73.985467647469 40.75825992874),,10036,1535 BROADWAY,,8UE6djZm_RkoSPdUsW6yjQ,The View,4.4,75,,"Lounges, American, Cocktail Bars",1535 Broadway,New York,NY,10036,40.75873736147128,-73.98622,https://www.yelp.com/biz/the-view-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1535 Broadway,,MARQUIS THEATRE,1535 BROADWAY,THE VIEW
50164908,"FOODA, INC",Manhattan,1515,BROADWAY,10036,2144035379,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75762868,-73.98580348,105.0,3.0,11900.0,1024714.0,1010160036.0,MN17,POINT (-73.985803477709 40.7576286762),,10036,1515 BROADWAY,,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant,4.0,6710,$$,"Bakeries, Breakfast & Brunch, Burgers",1515 Broadway,New York,NY,10036,40.75754728725579,-73.98608001118411,https://www.yelp.com/biz/juniors-restaurant-new-york-9?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1515 Broadway,,FOODA INC,1515 BROADWAY,JUNIOR S RESTAURANT
50130370,BLACKROCK CDR 4TH FLOOR,Manhattan,50,HUDSON YARDS,10001,6463826393,Other,1/11/2024,Violations were cited in the following area(s).,10F,"Non-food contact surface or equipment made of unacceptable material, not kept clean, or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,8.0,A,1/11/2024,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.75424252,-73.99939001,104.0,3.0,9900.0,1000000.0,1007050039.0,MN13,POINT (-73.999390010214 40.754242519519),,10001,50 HUDSON YARDS,,qwgLrsefMv3HCspzThGd1g,Locanda Verde,4.0,37,,"Italian, Desserts, Breakfast & Brunch",50 Hudson Yards,New York,NY,10001,40.75493742530303,-74.00045130029837,https://www.yelp.com/biz/locanda-verde-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,50 Hudson Yards,,BLACKROCK CDR 4TH FLOOR,50 HUDSON YARDS,LOCANDA VERDE
50153443,AMAZON JFK25,Manhattan,1440,BROADWAY,10018,3475412184,American,2/26/2025,Violations were cited in the following area(s).,28-01,"Nuisance created or allowed to exist. Facility not free from unsafe, hazardous, offensive or annoying condition.",Not Critical,,,,11/26/2025,Administrative Miscellaneous / Initial Inspection,40.75460407,-73.98676062,105.0,4.0,11300.0,1022563.0,1009930011.0,MN17,POINT (-73.986760622884 40.754604065687),,10018,1440 BROADWAY,,xGoSAOhQBNdJMJmPn7CMDQ,Mexicue - Midtown,3.9,719,$$,Mexican,1440 Broadway,New York,NY,10018,40.754109,-73.986015,https://www.yelp.com/biz/mexicue-midtown-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1440 Broadway,,AMAZON JFK25,1440 BROADWAY,MEXICUE MIDTOWN
50172917,NAYA HUDSON YARDS LLC,Manhattan,20,HUDSON YARDS,10001,2125979168,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75303757,-74.00028153,104.0,3.0,9900.0,1088961.0,1007027501.0,MN13,POINT (-74.000281528635 40.753037571144),,10001,20 HUDSON YARDS,,OOAFPiztVlStZIUDwcixqA,Miznon - Hudson Yards,4.0,142,$$,"Sandwiches, Mediterranean",20 Hudson Yards,New York,NY,10001,40.75362904650455,-74.00027654458853,https://www.yelp.com/biz/miznon-hudson-yards-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,20 Hudson Yards,,NAYA HUDSON YARDS LLC,20 HUDSON YARDS,MIZNON HUDSON YARDS
50172917,NAYA HUDSON YARDS LLC,Manhattan,20,HUDSON YARDS,10001,2125979168,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75303757,-74.00028153,104.0,3.0,9900.0,1088961.0,1007027501.0,MN13,POINT (-74.000281528635 40.753037571144),,10001,20 HUDSON YARDS,,Et1WaiR1cIK-AeICefFKGQ,Bond ST,4.2,83,,"Sushi Bars, Japanese, Seafood",20 Hudson Yards,New York,NY,10001,40.753410334097104,-74.00105500000001,https://www.yelp.com/biz/bond-st-new-york?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,20 Hudson Yards,,NAYA HUDSON YARDS LLC,20 HUDSON YARDS,BOND ST
50173731,MOTEK FLATIRON LLC,Manhattan,928,BROADWAY,10010,3057995399,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.74015867,-73.98949164,105.0,2.0,5600.0,1016242.0,1008500012.0,MN13,POINT (-73.989491637076 40.740158668444),,10010,928 BROADWAY,,yCCkP9EZXT06CYFMSYZcow,Motek,4.4,52,,"Mediterranean, Lebanese, Kosher",928 Broadway,New York,NY,10010,40.74009185589367,-73.9892891328665,https://www.yelp.com/biz/motek-new-york-3?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,928 Broadway,,MOTEK FLATIRON LLC,928 BROADWAY,MOTEK
50113276,REVEL & RYE / BROADWAY LOUNGE / M CLUB,Manhattan,1535,BROADWAY,10036,6462871720,American,6/15/2023,Violations were cited in the following area(s).,02B,Hot TCS food item not held at or above 140 °F.,Critical,7.0,A,6/15/2023,11/26/2025,Cycle Inspection / Initial Inspection,40.75825993,-73.98546765,105.0,3.0,11900.0,1024727.0,1010170029.0,MN17,POINT (-73.985467647469 40.75825992874),,10036,1535 BROADWAY,,8UE6djZm_RkoSPdUsW6yjQ,The View,4.4,75,,"Lounges, American, Cocktail Bars",1535 Broadway,New York,NY,10036,40.75873736147128,-73.98622,https://www.yelp.com/biz/the-view-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1535 Broadway,,REVEL RYE BROADWAY LOUNGE M CLUB,1535 BROADWAY,THE VIEW
40750324,MARRIOTT MARQUIS PASTRY SHOP,Manhattan,1535,BROADWAY,10036,2125364999,Bakery Products/Desserts,7/7/2025,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,9.0,A,7/7/2025,11/26/2025,Cycle Inspection / Initial Inspection,40.75825993,-73.98546765,105.0,3.0,11900.0,1024727.0,1010170029.0,MN17,POINT (-73.985467647469 40.75825992874),,10036,1535 BROADWAY,,8UE6djZm_RkoSPdUsW6yjQ,The View,4.4,75,,"Lounges, American, Cocktail Bars",1535 Broadway,New York,NY,10036,40.75873736147128,-73.98622,https://www.yelp.com/biz/the-view-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1535 Broadway,,MARRIOTT MARQUIS PASTRY SHOP,1535 BROADWAY,THE VIEW
50164900,"FOODA, INC.",Manhattan,1515,BROADWAY,10036,2144035379,,1/1/1900,,,,Not Applicable,,,,11/26/2025,,40.75762868,-73.98580348,105.0,3.0,11900.0,1024714.0,1010160036.0,MN17,POINT (-73.985803477709 40.7576286762),,10036,1515 BROADWAY,,U5hCNNyJmb7f3dmC1HTzSQ,Junior's Restaurant,4.0,6710,$$,"Bakeries, Breakfast & Brunch, Burgers",1515 Broadway,New York,NY,10036,40.75754728725579,-73.98608001118411,https://www.yelp.com/biz/juniors-restaurant-new-york-9?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,1515 Broadway,,FOODA INC,1515 BROADWAY,JUNIOR S RESTAURANT
50146274,BAR TORINO,Manhattan,50,HUDSON YARDS,10001,6464427841,Coffee/Tea,8/5/2024,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,11.0,A,8/5/2024,11/26/2025,Pre-permit (Operational) / Initial Inspection,40.75424252,-73.99939001,104.0,3.0,9900.0,1000000.0,1007050039.0,MN13,POINT (-73.999390010214 40.754242519519),,10001,50 HUDSON YARDS,,qwgLrsefMv3HCspzThGd1g,Locanda Verde,4.0,37,,"Italian, Desserts, Breakfast & Brunch",50 Hudson Yards,New York,NY,10001,40.75493742530303,-74.00045130029837,https://www.yelp.com/biz/locanda-verde-new-york-5?adjust_creative=ElJf80pvFQN3oIhAdagrmQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=ElJf80pvFQN3oIhAdagrmQ,50 Hudson Yards,,BAR TORINO,50 HUDSON YARDS,LOCANDA VERDE
